id,stcnttr,name,addr,level,dist,score
Census Tract 302.02,Census Tract 302.02,San Francisco County Rop School,"750 25th Avenue, San Francisco, CA 94121",10-12,3.45 miles,Compare
Census Tract 302.02,Census Tract 302.02,Downtown High School,"693 Vermont Street, San Francisco, CA 94107",9-12,3.47 miles,Compare
Census Tract 302.02,Census Tract 302.02,International Studies Academy,"655 De Haro Street, San Francisco, CA 94107",9-12,3.63 miles,4
Census Tract 302.02,Census Tract 302.02,Galileo High School,"1150 Francisco Street, San Francisco, CA 94109",9-12,3.66 miles,8
Census Tract 302.02,Census Tract 302.02,Jordan (June) School For Equity,"325 La Grande Avenue, San Francisco, CA 94112",9-12,3.78 miles,3
Census Tract 302.02,Census Tract 302.02,Marshall (Thurgood) High School,"45 Conkling Street, San Francisco, CA, San Francisco, CA 94124",9-12,4.07 miles,4
Census Tract 302.02,Census Tract 302.02,Burton (Phillip And Sala) Academic High School,"400 Mansell Street, San Francisco, CA 94134",9-12,4.52 miles,5
Census Tract 302.02,Census Tract 302.02,Jefferson High School,"6996 Mission Street, Daly City, CA 94014",9-12,4.67 miles,4
Census Tract 302.02,Census Tract 302.02,Thornton High School,"115 First Avenue, Daly City, CA 94014",9-12,5.0 miles,Compare
Census Tract 3020.05,Census Tract 3020.05,Freedom High School,"1050 Neroly Road, Oakley, CA 94561",9-12,2.35 miles,5
Census Tract 3020.05,Census Tract 3020.05,La Paloma High (Continuation) School,"400 Ghiggeri Way, Brentwood, CA 94513",9-12,2.66 miles,Compare
Census Tract 3020.05,Census Tract 3020.05,Bidwell Continuation High School,"800 Gary Avenue, Antioch, CA 94509",10-12,3.19 miles,Compare
Census Tract 3020.05,Census Tract 3020.05,Deer Valley High School,"4700 Lone Tree Way, Antioch, CA 94531",9-12,3.22 miles,5
Census Tract 3020.05,Census Tract 3020.05,Dozier-Libbey Medical High School,"4900 Sand Creek Road, Antioch, CA 94531",9-12,4.26 miles,8
Census Tract 3020.05,Census Tract 3020.05,Live Oak High (Continuation) School,"1708 F Street, Antioch, CA 94509",10-12,4.35 miles,Compare
Census Tract 3020.05,Census Tract 3020.05,Antioch High School,"700 West 18th Street, Antioch, CA 94509",9-12,4.61 miles,4
Census Tract 3020.05,Census Tract 3020.05,Prospects High (Alternative) School,"820 West Second Street, Antioch, CA 94509",K-12,4.68 miles,2
Census Tract 3020.05,Census Tract 3020.05,Bridges School,"501 West 17th Street, Antioch, CA 94509",9-12,4.85 miles,Compare
Census Tract 3020.05,Census Tract 3020.05,Independence High School,"929 Second Street, Brentwood, CA 94513",9-12,4.91 miles,1
Census Tract 3020.05,Census Tract 3020.05,Liberty High School,"850 Second Street, Brentwood, CA 94513",9-12,4.98 miles,6
Census Tract 3020.05,Census Tract 3020.05,Far East County Programs School,"850 Second Street, Brentwood, CA 94513",K-12,4.98 miles,2
Census Tract 3020.06,Census Tract 3020.06,Freedom High School,"1050 Neroly Road, Oakley, CA 94561",9-12,2.71 miles,5
Census Tract 3020.06,Census Tract 3020.06,La Paloma High (Continuation) School,"400 Ghiggeri Way, Brentwood, CA 94513",9-12,3.23 miles,Compare
Census Tract 3020.06,Census Tract 3020.06,Bidwell Continuation High School,"800 Gary Avenue, Antioch, CA 94509",10-12,3.85 miles,Compare
Census Tract 3020.06,Census Tract 3020.06,Deer Valley High School,"4700 Lone Tree Way, Antioch, CA 94531",9-12,4.05 miles,5
Census Tract 3020.06,Census Tract 3020.06,Live Oak High (Continuation) School,"1708 F Street, Antioch, CA 94509",10-12,4.94 miles,Compare
Census Tract 3020.07,Census Tract 3020.07,Freedom High School,"1050 Neroly Road, Oakley, CA 94561",9-12,1.09 miles,5
Census Tract 3020.07,Census Tract 3020.07,La Paloma High (Continuation) School,"400 Ghiggeri Way, Brentwood, CA 94513",9-12,1.94 miles,Compare
Census Tract 3020.07,Census Tract 3020.07,Independence High School,"929 Second Street, Brentwood, CA 94513",9-12,3.38 miles,1
Census Tract 3020.07,Census Tract 3020.07,Liberty High School,"850 Second Street, Brentwood, CA 94513",9-12,3.44 miles,6
Census Tract 3020.07,Census Tract 3020.07,Far East County Programs School,"850 Second Street, Brentwood, CA 94513",K-12,3.44 miles,2
Census Tract 3020.07,Census Tract 3020.07,Deer Valley High School,"4700 Lone Tree Way, Antioch, CA 94531",9-12,3.96 miles,5
Census Tract 3020.07,Census Tract 3020.07,Dozier-Libbey Medical High School,"4900 Sand Creek Road, Antioch, CA 94531",9-12,4.5 miles,8
Census Tract 3020.07,Census Tract 3020.07,Heritage High School,"101 American Avenue, Brentwood, CA 94513",9-12,4.73 miles,9
Census Tract 3020.07,Census Tract 3020.07,Heritage Cccoe Special Education Programs School,"101 American Avenue, Brentwood, CA 94513",K-12,4.73 miles,2
Census Tract 3020.07,Census Tract 3020.07,Bidwell Continuation High School,"800 Gary Avenue, Antioch, CA 94509",10-12,4.74 miles,Compare
Census Tract 3020.08,Census Tract 3020.08,Freedom High School,"1050 Neroly Road, Oakley, CA 94561",9-12,2.81 miles,5
Census Tract 3020.08,Census Tract 3020.08,La Paloma High (Continuation) School,"400 Ghiggeri Way, Brentwood, CA 94513",9-12,3.73 miles,Compare
Census Tract 3020.08,Census Tract 3020.08,Independence High School,"929 Second Street, Brentwood, CA 94513",9-12,3.82 miles,1
Census Tract 3020.08,Census Tract 3020.08,Liberty High School,"850 Second Street, Brentwood, CA 94513",9-12,3.85 miles,6
Census Tract 3020.08,Census Tract 3020.08,Far East County Programs School,"850 Second Street, Brentwood, CA 94513",K-12,3.85 miles,2
Census Tract 3020.09,Census Tract 3020.09,La Paloma High (Continuation) School,"400 Ghiggeri Way, Brentwood, CA 94513",9-12,1.25 miles,Compare
Census Tract 3020.09,Census Tract 3020.09,Deer Valley High School,"4700 Lone Tree Way, Antioch, CA 94531",9-12,1.49 miles,5
Census Tract 3020.09,Census Tract 3020.09,Freedom High School,"1050 Neroly Road, Oakley, CA 94561",9-12,1.91 miles,5
Census Tract 3020.09,Census Tract 3020.09,Dozier-Libbey Medical High School,"4900 Sand Creek Road, Antioch, CA 94531",9-12,2.04 miles,8
Census Tract 3020.09,Census Tract 3020.09,Heritage High School,"101 American Avenue, Brentwood, CA 94513",9-12,3.07 miles,9
Census Tract 3020.09,Census Tract 3020.09,Heritage Cccoe Special Education Programs School,"101 American Avenue, Brentwood, CA 94513",K-12,3.07 miles,2
Census Tract 3020.09,Census Tract 3020.09,Bidwell Continuation High School,"800 Gary Avenue, Antioch, CA 94509",10-12,3.09 miles,Compare
Census Tract 3020.09,Census Tract 3020.09,Independence High School,"929 Second Street, Brentwood, CA 94513",9-12,3.8 miles,1
Census Tract 3020.09,Census Tract 3020.09,Liberty High School,"850 Second Street, Brentwood, CA 94513",9-12,3.86 miles,6
Census Tract 3020.09,Census Tract 3020.09,Far East County Programs School,"850 Second Street, Brentwood, CA 94513",K-12,3.86 miles,2
Census Tract 3020.09,Census Tract 3020.09,Live Oak High (Continuation) School,"1708 F Street, Antioch, CA 94509",10-12,4.25 miles,Compare
Census Tract 3020.09,Census Tract 3020.09,Antioch High School,"700 West 18th Street, Antioch, CA 94509",9-12,4.49 miles,4
Census Tract 3020.09,Census Tract 3020.09,Prospects High (Alternative) School,"820 West Second Street, Antioch, CA 94509",K-12,4.89 miles,2
Census Tract 3020.10,Census Tract 3020.10,Freedom High School,"1050 Neroly Road, Oakley, CA 94561",9-12,1.29 miles,5
Census Tract 3020.10,Census Tract 3020.10,La Paloma High (Continuation) School,"400 Ghiggeri Way, Brentwood, CA 94513",9-12,1.76 miles,Compare
Census Tract 3020.10,Census Tract 3020.10,Deer Valley High School,"4700 Lone Tree Way, Antioch, CA 94531",9-12,3.18 miles,5
Census Tract 3020.10,Census Tract 3020.10,Bidwell Continuation High School,"800 Gary Avenue, Antioch, CA 94509",10-12,3.83 miles,Compare
Census Tract 3020.10,Census Tract 3020.10,Independence High School,"929 Second Street, Brentwood, CA 94513",9-12,3.85 miles,1
Census Tract 3020.10,Census Tract 3020.10,Dozier-Libbey Medical High School,"4900 Sand Creek Road, Antioch, CA 94531",9-12,3.92 miles,8
Census Tract 3020.10,Census Tract 3020.10,Liberty High School,"850 Second Street, Brentwood, CA 94513",9-12,3.92 miles,6
Census Tract 3020.10,Census Tract 3020.10,Far East County Programs School,"850 Second Street, Brentwood, CA 94513",K-12,3.92 miles,2
Census Tract 3020.10,Census Tract 3020.10,Heritage High School,"101 American Avenue, Brentwood, CA 94513",9-12,4.54 miles,9
Census Tract 3020.10,Census Tract 3020.10,Heritage Cccoe Special Education Programs School,"101 American Avenue, Brentwood, CA 94513",K-12,4.54 miles,2
Census Tract 303.01,Census Tract 303.01,Lincoln (Abraham) High School,"2162 24th Avenue, San Francisco, CA 94116",9-12,0.95 miles,8
Census Tract 303.01,Census Tract 303.01,"Asawa (Ruth) San Francisco School Of The Arts, A Public School.","555 Portola Drive, San Francisco, CA 94131",9-12,1.31 miles,10
Census Tract 303.01,Census Tract 303.01,Academy Of Arts And Sciences,"555 Portola Drive, San Francisco, CA 94131",9-12,1.31 miles,5
Census Tract 303.01,Census Tract 303.01,S.F. County Special Education School,"750 25th Ave, San Francisco, CA 94121",K-12,1.53 miles,Compare
Census Tract 303.01,Census Tract 303.01,Independence High School,"1350 7th Avenue, San Francisco, CA 94122",9-12,1.91 miles,3
Census Tract 303.01,Census Tract 303.01,Washington (George) High School,"600 32nd Avenue, San Francisco, CA 94121",9-12,1.92 miles,8
Census Tract 303.01,Census Tract 303.01,Lowell High School,"1101 Eucalyptus Drive, San Francisco, CA 94132",9-12,1.96 miles,10
Census Tract 303.01,Census Tract 303.01,Wallenberg (Raoul) Traditional High School,"40 Vega Street, San Francisco, CA 94115",9-12,2.07 miles,8
Census Tract 303.01,Census Tract 303.01,Wells (Ida B.) High School,"1099 Hayes Street, San Francisco, CA 94117",9-12,2.3 miles,Compare
Census Tract 303.01,Census Tract 303.01,Mission High School,"3750 18th Street, San Francisco, CA 94114",9-12,2.33 miles,5
Census Tract 303.01,Census Tract 303.01,S.F. International High School,"1050 York Street, San Francisco, CA 94110",9-12,2.33 miles,3
Census Tract 303.01,Census Tract 303.01,Gateway To College,"50 Phelan Avenue Science Hall, Room 127, San Francisco, CA 94112",9-12,2.85 miles,Compare
Census Tract 303.01,Census Tract 303.01,Balboa High School,"1000 Cayuga Avenue, San Francisco, CA 94112",9-12,2.91 miles,7
Census Tract 303.01,Census Tract 303.01,O'connell (John) High School,"2355 Folsom Street, San Francisco, CA 94110",9-12,3.0 miles,3
Census Tract 303.01,Census Tract 303.01,S.F. County Civic Center Secondary,"727 Golden Gate Avenue, San Francisco, CA 94102",6-12,3.02 miles,Compare
Census Tract 303.01,Census Tract 303.01,S.F. County Opportunity (Hilltop) School,"1325 Florida St, San Francisco, CA 94110",6-12,3.29 miles,Compare
Census Tract 303.01,Census Tract 303.01,Jordan (June) School For Equity,"325 La Grande Avenue, San Francisco, CA 94112",9-12,3.52 miles,3
Census Tract 303.01,Census Tract 303.01,Downtown High School,"693 Vermont Street, San Francisco, CA 94107",9-12,3.59 miles,Compare
Census Tract 303.01,Census Tract 303.01,San Francisco County Rop School,"750 25th Avenue, San Francisco, CA 94121",10-12,3.69 miles,Compare
Census Tract 303.01,Census Tract 303.01,International Studies Academy,"655 De Haro Street, San Francisco, CA 94107",9-12,3.75 miles,4
Census Tract 303.01,Census Tract 303.01,Marshall (Thurgood) High School,"45 Conkling Street, San Francisco, CA, San Francisco, CA 94124",9-12,3.99 miles,4
Census Tract 303.01,Census Tract 303.01,Galileo High School,"1150 Francisco Street, San Francisco, CA 94109",9-12,4.07 miles,8
Census Tract 303.01,Census Tract 303.01,Jefferson High School,"6996 Mission Street, Daly City, CA 94014",9-12,4.24 miles,4
Census Tract 303.01,Census Tract 303.01,Burton (Phillip And Sala) Academic High School,"400 Mansell Street, San Francisco, CA 94134",9-12,4.34 miles,5
Census Tract 303.01,Census Tract 303.01,Thornton High School,"115 First Avenue, Daly City, CA 94014",9-12,4.57 miles,Compare
Census Tract 303.02,Census Tract 303.02,Lincoln (Abraham) High School,"2162 24th Avenue, San Francisco, CA 94116",9-12,0.64 miles,8
Census Tract 303.02,Census Tract 303.02,"Asawa (Ruth) San Francisco School Of The Arts, A Public School.","555 Portola Drive, San Francisco, CA 94131",9-12,1.25 miles,10
Census Tract 303.02,Census Tract 303.02,Academy Of Arts And Sciences,"555 Portola Drive, San Francisco, CA 94131",9-12,1.25 miles,5
Census Tract 303.02,Census Tract 303.02,Lowell High School,"1101 Eucalyptus Drive, San Francisco, CA 94132",9-12,1.6 miles,10
Census Tract 303.02,Census Tract 303.02,Independence High School,"1350 7th Avenue, San Francisco, CA 94122",9-12,1.66 miles,3
Census Tract 303.02,Census Tract 303.02,S.F. County Special Education School,"750 25th Ave, San Francisco, CA 94121",K-12,1.78 miles,Compare
Census Tract 303.02,Census Tract 303.02,Washington (George) High School,"600 32nd Avenue, San Francisco, CA 94121",9-12,2.13 miles,8
Census Tract 303.02,Census Tract 303.02,Wallenberg (Raoul) Traditional High School,"40 Vega Street, San Francisco, CA 94115",9-12,2.42 miles,8
Census Tract 303.02,Census Tract 303.02,Mission High School,"3750 18th Street, San Francisco, CA 94114",9-12,2.51 miles,5
Census Tract 303.02,Census Tract 303.02,S.F. International High School,"1050 York Street, San Francisco, CA 94110",9-12,2.51 miles,3
Census Tract 303.02,Census Tract 303.02,Wells (Ida B.) High School,"1099 Hayes Street, San Francisco, CA 94117",9-12,2.6 miles,Compare
Census Tract 303.02,Census Tract 303.02,Gateway To College,"50 Phelan Avenue Science Hall, Room 127, San Francisco, CA 94112",9-12,2.63 miles,Compare
Census Tract 303.02,Census Tract 303.02,Balboa High School,"1000 Cayuga Avenue, San Francisco, CA 94112",9-12,2.7 miles,7
Census Tract 303.02,Census Tract 303.02,O'connell (John) High School,"2355 Folsom Street, San Francisco, CA 94110",9-12,3.16 miles,3
Census Tract 303.02,Census Tract 303.02,S.F. County Civic Center Secondary,"727 Golden Gate Avenue, San Francisco, CA 94102",6-12,3.31 miles,Compare
Census Tract 303.02,Census Tract 303.02,Jordan (June) School For Equity,"325 La Grande Avenue, San Francisco, CA 94112",9-12,3.36 miles,3
Census Tract 303.02,Census Tract 303.02,S.F. County Opportunity (Hilltop) School,"1325 Florida St, San Francisco, CA 94110",6-12,3.38 miles,Compare
Census Tract 303.02,Census Tract 303.02,Downtown High School,"693 Vermont Street, San Francisco, CA 94107",9-12,3.75 miles,Compare
Census Tract 303.02,Census Tract 303.02,Jefferson High School,"6996 Mission Street, Daly City, CA 94014",9-12,3.89 miles,4
Census Tract 303.02,Census Tract 303.02,International Studies Academy,"655 De Haro Street, San Francisco, CA 94107",9-12,3.91 miles,4
Census Tract 303.02,Census Tract 303.02,San Francisco County Rop School,"750 25th Avenue, San Francisco, CA 94121",10-12,3.93 miles,Compare
Census Tract 303.02,Census Tract 303.02,Marshall (Thurgood) High School,"45 Conkling Street, San Francisco, CA, San Francisco, CA 94124",9-12,3.98 miles,4
Census Tract 303.02,Census Tract 303.02,Thornton High School,"115 First Avenue, Daly City, CA 94014",9-12,4.23 miles,Compare
Census Tract 303.02,Census Tract 303.02,Burton (Phillip And Sala) Academic High School,"400 Mansell Street, San Francisco, CA 94134",9-12,4.24 miles,5
Census Tract 303.02,Census Tract 303.02,Galileo High School,"1150 Francisco Street, San Francisco, CA 94109",9-12,4.42 miles,8
Census Tract 3031.02,Census Tract 3031.02,Freedom High School,"1050 Neroly Road, Oakley, CA 94561",9-12,0.91 miles,5
Census Tract 3031.02,Census Tract 3031.02,La Paloma High (Continuation) School,"400 Ghiggeri Way, Brentwood, CA 94513",9-12,1.26 miles,Compare
Census Tract 3031.02,Census Tract 3031.02,Independence High School,"929 Second Street, Brentwood, CA 94513",9-12,1.66 miles,1
Census Tract 3031.02,Census Tract 3031.02,Liberty High School,"850 Second Street, Brentwood, CA 94513",9-12,1.73 miles,6
Census Tract 3031.02,Census Tract 3031.02,Far East County Programs School,"850 Second Street, Brentwood, CA 94513",K-12,1.73 miles,2
Census Tract 3031.02,Census Tract 3031.02,Heritage High School,"101 American Avenue, Brentwood, CA 94513",9-12,3.35 miles,9
Census Tract 3031.02,Census Tract 3031.02,Heritage Cccoe Special Education Programs School,"101 American Avenue, Brentwood, CA 94513",K-12,3.35 miles,2
Census Tract 3031.02,Census Tract 3031.02,Dozier-Libbey Medical High School,"4900 Sand Creek Road, Antioch, CA 94531",9-12,3.89 miles,8
Census Tract 3031.02,Census Tract 3031.02,Deer Valley High School,"4700 Lone Tree Way, Antioch, CA 94531",9-12,3.93 miles,5
Census Tract 3031.03,Census Tract 3031.03,Liberty High School,"850 Second Street, Brentwood, CA 94513",9-12,1.54 miles,6
Census Tract 3031.03,Census Tract 3031.03,Far East County Programs School,"850 Second Street, Brentwood, CA 94513",K-12,1.54 miles,2
Census Tract 3031.03,Census Tract 3031.03,Independence High School,"929 Second Street, Brentwood, CA 94513",9-12,1.58 miles,1
Census Tract 3031.03,Census Tract 3031.03,Freedom High School,"1050 Neroly Road, Oakley, CA 94561",9-12,3.52 miles,5
Census Tract 3031.03,Census Tract 3031.03,La Paloma High (Continuation) School,"400 Ghiggeri Way, Brentwood, CA 94513",9-12,3.87 miles,Compare
Census Tract 3031.03,Census Tract 3031.03,Heritage High School,"101 American Avenue, Brentwood, CA 94513",9-12,4.74 miles,9
Census Tract 3031.03,Census Tract 3031.03,Heritage Cccoe Special Education Programs School,"101 American Avenue, Brentwood, CA 94513",K-12,4.74 miles,2
Census Tract 3032.01,Census Tract 3032.01,Dozier-Libbey Medical High School,"4900 Sand Creek Road, Antioch, CA 94531",9-12,0.99 miles,8
Census Tract 3032.01,Census Tract 3032.01,Heritage High School,"101 American Avenue, Brentwood, CA 94513",9-12,1.52 miles,9
Census Tract 3032.01,Census Tract 3032.01,Heritage Cccoe Special Education Programs School,"101 American Avenue, Brentwood, CA 94513",K-12,1.52 miles,2
Census Tract 3032.01,Census Tract 3032.01,Deer Valley High School,"4700 Lone Tree Way, Antioch, CA 94531",9-12,1.86 miles,5
Census Tract 3032.01,Census Tract 3032.01,La Paloma High (Continuation) School,"400 Ghiggeri Way, Brentwood, CA 94513",9-12,1.94 miles,Compare
Census Tract 3032.01,Census Tract 3032.01,Freedom High School,"1050 Neroly Road, Oakley, CA 94561",9-12,2.88 miles,5
Census Tract 3032.01,Census Tract 3032.01,Independence High School,"929 Second Street, Brentwood, CA 94513",9-12,3.57 miles,1
Census Tract 3032.01,Census Tract 3032.01,Liberty High School,"850 Second Street, Brentwood, CA 94513",9-12,3.62 miles,6
Census Tract 3032.01,Census Tract 3032.01,Far East County Programs School,"850 Second Street, Brentwood, CA 94513",K-12,3.62 miles,2
Census Tract 3032.01,Census Tract 3032.01,Bidwell Continuation High School,"800 Gary Avenue, Antioch, CA 94509",10-12,4.09 miles,Compare
Census Tract 3032.02,Census Tract 3032.02,Independence High School,"929 Second Street, Brentwood, CA 94513",9-12,1.14 miles,1
Census Tract 3032.02,Census Tract 3032.02,Liberty High School,"850 Second Street, Brentwood, CA 94513",9-12,1.21 miles,6
Census Tract 3032.02,Census Tract 3032.02,Far East County Programs School,"850 Second Street, Brentwood, CA 94513",K-12,1.21 miles,2
Census Tract 3032.02,Census Tract 3032.02,La Paloma High (Continuation) School,"400 Ghiggeri Way, Brentwood, CA 94513",9-12,1.56 miles,Compare
Census Tract 3032.02,Census Tract 3032.02,Freedom High School,"1050 Neroly Road, Oakley, CA 94561",9-12,1.85 miles,5
Census Tract 3032.02,Census Tract 3032.02,Heritage High School,"101 American Avenue, Brentwood, CA 94513",9-12,2.38 miles,9
Census Tract 3032.02,Census Tract 3032.02,Heritage Cccoe Special Education Programs School,"101 American Avenue, Brentwood, CA 94513",K-12,2.38 miles,2
Census Tract 3032.02,Census Tract 3032.02,Dozier-Libbey Medical High School,"4900 Sand Creek Road, Antioch, CA 94531",9-12,3.46 miles,8
Census Tract 3032.02,Census Tract 3032.02,Deer Valley High School,"4700 Lone Tree Way, Antioch, CA 94531",9-12,3.9 miles,5
Census Tract 3032.03,Census Tract 3032.03,La Paloma High (Continuation) School,"400 Ghiggeri Way, Brentwood, CA 94513",9-12,1.29 miles,Compare
Census Tract 3032.03,Census Tract 3032.03,Heritage High School,"101 American Avenue, Brentwood, CA 94513",9-12,1.57 miles,9
Census Tract 3032.03,Census Tract 3032.03,Heritage Cccoe Special Education Programs School,"101 American Avenue, Brentwood, CA 94513",K-12,1.57 miles,2
Census Tract 3032.03,Census Tract 3032.03,Freedom High School,"1050 Neroly Road, Oakley, CA 94561",9-12,2.09 miles,5
Census Tract 3032.03,Census Tract 3032.03,Independence High School,"929 Second Street, Brentwood, CA 94513",9-12,2.25 miles,1
Census Tract 3032.03,Census Tract 3032.03,Liberty High School,"850 Second Street, Brentwood, CA 94513",9-12,2.31 miles,6
Census Tract 3032.03,Census Tract 3032.03,Far East County Programs School,"850 Second Street, Brentwood, CA 94513",K-12,2.31 miles,2
Census Tract 3032.03,Census Tract 3032.03,Dozier-Libbey Medical High School,"4900 Sand Creek Road, Antioch, CA 94531",9-12,2.31 miles,8
Census Tract 3032.03,Census Tract 3032.03,Deer Valley High School,"4700 Lone Tree Way, Antioch, CA 94531",9-12,2.9 miles,5
Census Tract 3032.03,Census Tract 3032.03,Bidwell Continuation High School,"800 Gary Avenue, Antioch, CA 94509",10-12,4.95 miles,Compare
Census Tract 3032.04,Census Tract 3032.04,Independence High School,"929 Second Street, Brentwood, CA 94513",9-12,0.86 miles,1
Census Tract 3032.04,Census Tract 3032.04,Liberty High School,"850 Second Street, Brentwood, CA 94513",9-12,0.87 miles,6
Census Tract 3032.04,Census Tract 3032.04,Far East County Programs School,"850 Second Street, Brentwood, CA 94513",K-12,0.87 miles,2
Census Tract 3032.04,Census Tract 3032.04,Heritage High School,"101 American Avenue, Brentwood, CA 94513",9-12,2.39 miles,9
Census Tract 3032.04,Census Tract 3032.04,Heritage Cccoe Special Education Programs School,"101 American Avenue, Brentwood, CA 94513",K-12,2.39 miles,2
Census Tract 3032.04,Census Tract 3032.04,La Paloma High (Continuation) School,"400 Ghiggeri Way, Brentwood, CA 94513",9-12,2.53 miles,Compare
Census Tract 3032.04,Census Tract 3032.04,Freedom High School,"1050 Neroly Road, Oakley, CA 94561",9-12,2.81 miles,5
Census Tract 3032.04,Census Tract 3032.04,Dozier-Libbey Medical High School,"4900 Sand Creek Road, Antioch, CA 94531",9-12,3.99 miles,8
Census Tract 3032.04,Census Tract 3032.04,Deer Valley High School,"4700 Lone Tree Way, Antioch, CA 94531",9-12,4.67 miles,5
Census Tract 3032.05,Census Tract 3032.05,Liberty High School,"850 Second Street, Brentwood, CA 94513",9-12,1.66 miles,6
Census Tract 3032.05,Census Tract 3032.05,Far East County Programs School,"850 Second Street, Brentwood, CA 94513",K-12,1.66 miles,2
Census Tract 3032.05,Census Tract 3032.05,Independence High School,"929 Second Street, Brentwood, CA 94513",9-12,1.72 miles,1
Census Tract 3032.05,Census Tract 3032.05,Heritage High School,"101 American Avenue, Brentwood, CA 94513",9-12,3.17 miles,9
Census Tract 3032.05,Census Tract 3032.05,Heritage Cccoe Special Education Programs School,"101 American Avenue, Brentwood, CA 94513",K-12,3.17 miles,2
Census Tract 3032.05,Census Tract 3032.05,La Paloma High (Continuation) School,"400 Ghiggeri Way, Brentwood, CA 94513",9-12,3.93 miles,Compare
Census Tract 3032.05,Census Tract 3032.05,Freedom High School,"1050 Neroly Road, Oakley, CA 94561",9-12,4.16 miles,5
Census Tract 304,Census Tract 304,Lincoln (Abraham) High School,"2162 24th Avenue, San Francisco, CA 94116",9-12,0.76 miles,8
Census Tract 304,Census Tract 304,"Asawa (Ruth) San Francisco School Of The Arts, A Public School.","555 Portola Drive, San Francisco, CA 94131",9-12,0.96 miles,10
Census Tract 304,Census Tract 304,Academy Of Arts And Sciences,"555 Portola Drive, San Francisco, CA 94131",9-12,0.96 miles,5
Census Tract 304,Census Tract 304,Lowell High School,"1101 Eucalyptus Drive, San Francisco, CA 94132",9-12,1.42 miles,10
Census Tract 304,Census Tract 304,Independence High School,"1350 7th Avenue, San Francisco, CA 94122",9-12,1.79 miles,3
Census Tract 304,Census Tract 304,S.F. County Special Education School,"750 25th Ave, San Francisco, CA 94121",K-12,2.18 miles,Compare
Census Tract 304,Census Tract 304,Gateway To College,"50 Phelan Avenue Science Hall, Room 127, San Francisco, CA 94112",9-12,2.23 miles,Compare
Census Tract 304,Census Tract 304,Balboa High School,"1000 Cayuga Avenue, San Francisco, CA 94112",9-12,2.3 miles,7
Census Tract 304,Census Tract 304,Mission High School,"3750 18th Street, San Francisco, CA 94114",9-12,2.42 miles,5
Census Tract 304,Census Tract 304,S.F. International High School,"1050 York Street, San Francisco, CA 94110",9-12,2.42 miles,3
Census Tract 304,Census Tract 304,Washington (George) High School,"600 32nd Avenue, San Francisco, CA 94121",9-12,2.53 miles,8
Census Tract 304,Census Tract 304,Wallenberg (Raoul) Traditional High School,"40 Vega Street, San Francisco, CA 94115",9-12,2.59 miles,8
Census Tract 304,Census Tract 304,Wells (Ida B.) High School,"1099 Hayes Street, San Francisco, CA 94117",9-12,2.68 miles,Compare
Census Tract 304,Census Tract 304,Jordan (June) School For Equity,"325 La Grande Avenue, San Francisco, CA 94112",9-12,2.97 miles,3
Census Tract 304,Census Tract 304,O'connell (John) High School,"2355 Folsom Street, San Francisco, CA 94110",9-12,3.03 miles,3
Census Tract 304,Census Tract 304,S.F. County Opportunity (Hilltop) School,"1325 Florida St, San Francisco, CA 94110",6-12,3.18 miles,Compare
Census Tract 304,Census Tract 304,S.F. County Civic Center Secondary,"727 Golden Gate Avenue, San Francisco, CA 94102",6-12,3.36 miles,Compare
Census Tract 304,Census Tract 304,Jefferson High School,"6996 Mission Street, Daly City, CA 94014",9-12,3.54 miles,4
Census Tract 304,Census Tract 304,Downtown High School,"693 Vermont Street, San Francisco, CA 94107",9-12,3.61 miles,Compare
Census Tract 304,Census Tract 304,Marshall (Thurgood) High School,"45 Conkling Street, San Francisco, CA, San Francisco, CA 94124",9-12,3.69 miles,4
Census Tract 304,Census Tract 304,International Studies Academy,"655 De Haro Street, San Francisco, CA 94107",9-12,3.78 miles,4
Census Tract 304,Census Tract 304,Thornton High School,"115 First Avenue, Daly City, CA 94014",9-12,3.87 miles,Compare
Census Tract 304,Census Tract 304,Burton (Phillip And Sala) Academic High School,"400 Mansell Street, San Francisco, CA 94134",9-12,3.89 miles,5
Census Tract 304,Census Tract 304,San Francisco County Rop School,"750 25th Avenue, San Francisco, CA 94121",10-12,3.9 miles,Compare
Census Tract 304,Census Tract 304,Westmoor High School,"131 Westmoor Avenue, Daly City, CA 94015",9-12,4.51 miles,7
Census Tract 3040.01,Census Tract 3040.01,Heritage High School,"101 American Avenue, Brentwood, CA 94513",9-12,2.25 miles,9
Census Tract 3040.01,Census Tract 3040.01,Heritage Cccoe Special Education Programs School,"101 American Avenue, Brentwood, CA 94513",K-12,2.25 miles,2
Census Tract 3040.01,Census Tract 3040.01,Liberty High School,"850 Second Street, Brentwood, CA 94513",9-12,3.34 miles,6
Census Tract 3040.01,Census Tract 3040.01,Far East County Programs School,"850 Second Street, Brentwood, CA 94513",K-12,3.34 miles,2
Census Tract 3040.01,Census Tract 3040.01,Independence High School,"929 Second Street, Brentwood, CA 94513",9-12,3.35 miles,1
Census Tract 3040.01,Census Tract 3040.01,Dozier-Libbey Medical High School,"4900 Sand Creek Road, Antioch, CA 94531",9-12,4.38 miles,8
Census Tract 3040.01,Census Tract 3040.01,La Paloma High (Continuation) School,"400 Ghiggeri Way, Brentwood, CA 94513",9-12,4.49 miles,Compare
Census Tract 3040.02,Census Tract 3040.02,NoSuchElementException,0,0,0,0
