GEOID,Census_Tract,log_BART_dist,coastal_tracts_dummy,log_CBD_dist,percent_bachelors_degree,percent_unempl,percent_foreign_born,percent_bpl,percent_white,percent_african_american_or_black,percent_hispanic,percent_other_races,log_MHI,log_median_rent,log_median_house_price,rental_units,Vacant_rental,rent_aff_1,rent_aff_2,rent_aff_3,percent_airbnb_all_rentals,percent_airbnb_active_rentals
06075010100,Census Tract 101,3.5346779,0.0000000,3.9616325,56.9000000,3.3000000,52.0000000,4.1000000,51.6000000,3.8000000,35.4000000,0.0000000,11.0258489,7.3517999,13.5794084,258.0000000,89.0000000,41.1626541,18.8490898,27.0349700,13.42281879,19.13875598
06041101100,Census Tract 1011,6.0763738,0.0000000,5.7890542,60.9000000,4.5000000,9.0000000,1.6000000,92.6000000,0.0000000,5.8000000,0.0000000,11.8112952,7.7527648,13.6141285,75.0000000,24.0000000,52.1428571,20.0000000,8.7053430,7.407407407,10.52631579
06041101200,Census Tract 1012,6.0044306,0.0000000,5.6175895,35.3000000,5.1000000,23.7000000,7.5000000,77.9000000,0.0000000,5.1000000,0.0000000,11.3660367,7.6699620,13.2655975,12.0000000,0.0000000,66.6666667,32.8947368,8.7053430,20,20
06075010200,Census Tract 102,3.7436422,0.0000000,3.8129092,80.6000000,2.0000000,21.1000000,2.5000000,82.6000000,0.0000000,11.1000000,0.2000000,11.6783213,7.6676261,13.9529219,470.0000000,67.0000000,31.9172722,13.7506987,27.0349700,15.61938959,17.75510204
06041102100,Census Tract 1021,6.2064412,0.0000000,5.7653295,60.1000000,3.0000000,13.2000000,6.1000000,87.7000000,0.8000000,3.8000000,0.3000000,11.5157016,7.5438029,13.4531049,11.0000000,0.0000000,45.8536585,13.1707317,8.7053430,21.42857143,21.42857143
06041102202,Census Tract 1022.02,6.1755726,0.0000000,5.6865058,48.2000000,7.3000000,17.5000000,1.8000000,80.8000000,1.2000000,5.3000000,0.0000000,11.2138184,7.4905294,13.3133143,61.0000000,61.0000000,42.5253991,26.2699565,8.7053430,4.6875,100
06041102203,Census Tract 1022.03,6.1051263,0.0000000,5.6515429,29.2000000,5.6000000,30.3000000,10.6000000,60.6000000,4.8000000,5.1000000,0.1000000,11.0680592,7.3105502,13.2169460,52.0000000,26.0000000,53.7390029,31.5249267,8.7053430,8.771929825,16.12903226
06075010300,Census Tract 103,3.4218162,0.0000000,3.6803828,54.8000000,2.0000000,34.9000000,10.2000000,61.6000000,0.0000000,33.5000000,0.0000000,11.3819166,7.4821189,13.9098202,365.0000000,76.0000000,39.5272489,20.4202232,27.0349700,10.53921569,12.95180723
06041103100,Census Tract 1031,6.3155379,0.0000000,5.7421972,49.6000000,1.6000000,6.5000000,4.6000000,88.9000000,1.4000000,3.8000000,0.4000000,11.5769983,7.6511202,13.4251311,142.0000000,17.0000000,23.9690722,8.5051546,8.7053430,8.387096774,9.420289855
06041103200,Census Tract 1032,6.1245184,0.0000000,5.5798213,46.6000000,3.2000000,14.8000000,4.9000000,75.7000000,1.8000000,8.9000000,0.6000000,11.2099808,7.4061034,13.2855021,122.0000000,83.0000000,61.1404435,39.0707497,8.7053430,7.575757576,20.40816327
06075010400,Census Tract 104,3.1605191,0.0000000,3.8250596,70.7000000,5.5000000,27.6000000,2.0000000,61.9000000,0.0000000,28.1000000,0.1000000,11.5456637,7.7102052,13.8718909,248.0000000,0.0000000,40.1248581,15.2099886,27.0349700,15.93220339,15.93220339
06041104101,Census Tract 1041.01,6.0177815,0.0000000,5.4617363,47.5000000,4.8000000,21.8000000,7.3000000,83.0000000,3.4000000,6.2000000,0.7000000,11.4483869,7.5245612,13.3208863,146.0000000,0.0000000,56.2150056,32.8107503,8.7053430,7.006369427,7.006369427
06041104102,Census Tract 1041.02,6.0218558,0.0000000,5.5241875,29.6000000,3.0000000,26.9000000,2.9000000,59.4000000,2.5000000,9.7000000,0.5000000,11.0211015,7.3808790,12.8373444,31.0000000,17.0000000,65.1737452,36.7567568,8.7053430,18.42105263,33.33333333
06041104200,Census Tract 1042,5.9943726,0.0000000,5.3247210,52.3000000,2.7000000,22.9000000,7.1000000,80.2000000,1.3000000,4.6000000,0.0000000,11.2785566,7.5714736,13.3233431,115.0000000,52.0000000,65.9505908,29.2158969,8.7053430,5.737704918,10
06041104300,Census Tract 1043,5.8057303,0.0000000,5.5614461,45.5000000,6.4000000,15.4000000,2.4000000,84.7000000,1.5000000,5.7000000,0.8000000,11.4315852,8.0212562,13.5625519,45.0000000,0.0000000,44.5544554,26.7326733,8.7053430,15.09433962,15.09433962
06075010500,Census Tract 105,2.3661710,0.0000000,3.9812958,73.3000000,6.1000000,35.1000000,0.0000000,54.9000000,5.4000000,27.3000000,0.9000000,11.5617156,7.6718268,13.7117044,387.0000000,69.0000000,39.6366639,18.5796862,27.0349700,3.25,3.927492447
06041105000,Census Tract 1050,5.7867116,0.0000000,5.4170848,46.0000000,5.9000000,17.1000000,7.8000000,74.5000000,2.1000000,9.7000000,0.0000000,11.0829422,7.2991215,12.8226087,271.0000000,0.0000000,63.8802890,39.5252838,8.7053430,2.867383513,2.867383513
06075010600,Census Tract 106,2.9231952,0.0000000,3.7612326,40.8000000,5.0000000,49.7000000,24.5000000,35.3000000,1.6000000,60.3000000,0.0000000,10.4576025,6.8405465,13.8669638,226.0000000,70.0000000,39.3643032,14.9144254,27.0349700,16.60516605,22.3880597
06041106001,Census Tract 1060.01,5.7096467,0.0000000,5.2189967,49.9000000,2.3000000,15.8000000,2.9000000,67.6000000,6.1000000,12.5000000,0.1000000,10.9630125,7.6506446,12.5393254,224.0000000,97.0000000,60.0361664,33.9059675,8.7053430,3.862660944,6.617647059
06041106002,Census Tract 1060.02,5.5734923,0.0000000,5.1404747,42.3000000,2.9000000,26.1000000,6.3000000,60.4000000,1.8000000,11.5000000,0.0000000,11.3602287,7.4541411,13.2165821,124.0000000,0.0000000,35.3923205,17.8631052,8.7053430,18.42105263,18.42105263
06075010700,Census Tract 107,3.0289657,0.0000000,3.6529772,24.5000000,5.5000000,66.0000000,20.0000000,20.5000000,0.0000000,75.2000000,0.4000000,10.0105466,6.3750248,14.0184514,324.0000000,12.0000000,53.0548068,29.9191375,27.0349700,6.086956522,6.306306306
06041107000,Census Tract 1070,6.0082353,0.0000000,5.1291685,59.2000000,3.4000000,15.9000000,1.7000000,86.5000000,0.3000000,7.6000000,1.9000000,11.6758263,7.8058820,13.5637103,60.0000000,0.0000000,42.6630435,11.6847826,8.7053430,17.80821918,17.80821918
06075010800,Census Tract 108,3.1080270,0.0000000,3.4843372,62.9000000,4.3000000,33.0000000,16.7000000,49.0000000,0.0000000,44.4000000,0.0000000,11.3595994,7.3058600,13.8059651,263.0000000,0.0000000,36.2332696,17.3040153,27.0349700,18.32298137,18.32298137
06041108100,Census Tract 1081,5.8884866,0.0000000,4.9285086,56.1000000,1.1000000,12.4000000,1.0000000,84.2000000,0.5000000,6.0000000,1.8000000,11.5994517,7.8473718,13.4283764,0.0000000,0.0000000,33.9622642,11.5566038,8.7053430,100,100
06041108200,Census Tract 1082,5.7969128,0.0000000,4.7601778,50.8000000,1.5000000,26.3000000,3.0000000,68.6000000,1.6000000,14.2000000,0.6000000,11.2669482,7.2019163,13.4072415,277.0000000,42.0000000,43.4814815,20.8888889,8.7053430,5.136986301,6
06075010900,Census Tract 109,3.4253720,0.0000000,3.4837023,82.3000000,1.6000000,18.1000000,7.5000000,71.9000000,1.7000000,23.6000000,0.0000000,11.6352758,7.5673457,13.7674751,138.0000000,0.0000000,31.5442561,11.7231638,27.0349700,29.94923858,29.94923858
06041109001,Census Tract 1090.01,5.6877387,0.0000000,4.7019739,48.4000000,1.8000000,27.5000000,9.3000000,70.0000000,1.6000000,6.9000000,0.0000000,11.1797857,7.2427979,13.6111888,118.0000000,21.0000000,49.4559842,18.5954500,8.7053430,10.60606061,12.61261261
06041109002,Census Tract 1090.02,5.7834301,0.0000000,4.5502103,66.5000000,4.3000000,10.9000000,4.0000000,94.3000000,0.3000000,2.7000000,0.0000000,11.4833216,7.2689201,13.6396084,87.0000000,29.0000000,51.8409426,19.2930781,8.7053430,23.00884956,30.95238095
06075011000,Census Tract 110,3.2573631,0.0000000,3.2908258,67.3000000,1.1000000,33.4000000,1.8000000,52.6000000,1.5000000,40.6000000,0.0000000,11.5999285,7.3815019,13.4495065,220.0000000,80.0000000,27.3787313,12.5000000,27.0349700,24.39862543,33.6492891
06041110100,Census Tract 1101,5.5685949,0.0000000,4.9279782,53.1000000,1.7000000,16.6000000,0.0000000,76.3000000,6.2000000,7.0000000,0.0000000,11.5557455,7.2011709,13.6342285,93.0000000,58.0000000,51.0714286,25.5952381,8.7053430,21.8487395,42.62295082
06041110200,Census Tract 1102,5.3322688,0.0000000,5.2502482,69.8000000,1.9000000,17.6000000,2.4000000,90.1000000,0.2000000,3.7000000,0.9000000,11.9061965,8.1291750,13.7798834,115.0000000,0.0000000,48.4375000,24.4791667,8.7053430,6.504065041,6.504065041
06075011100,Census Tract 111,3.0218237,0.0000000,3.0606466,58.7000000,2.4000000,33.2000000,1.7000000,61.6000000,4.6000000,27.6000000,0.0000000,11.1913418,7.2696167,13.5414684,293.0000000,41.0000000,36.2741386,20.4468005,27.0349700,15.8045977,17.91530945
06041111000,Census Tract 1110,5.7082906,0.0000000,4.5045865,50.4000000,2.7000000,16.1000000,4.2000000,75.0000000,5.8000000,2.1000000,0.0000000,11.2084363,7.2626286,13.4789183,65.0000000,43.0000000,49.3016037,24.7801345,8.7053430,30.10752688,56
06075011200,Census Tract 112,2.7892434,0.0000000,3.3576286,67.6000000,2.5000000,33.0000000,7.0000000,59.7000000,3.3000000,32.5000000,0.1000000,11.2732714,7.3152184,14.0370528,526.0000000,57.0000000,43.7549097,19.0102121,27.0349700,8.041958042,8.932038835
06041112100,Census Tract 1121,5.6096700,0.0000000,4.6502667,38.4000000,7.2000000,30.6000000,13.4000000,66.1000000,1.4000000,4.6000000,0.0000000,11.0889043,7.2806972,13.4172693,80.0000000,23.0000000,57.8177728,32.9583802,8.7053430,25.23364486,32.14285714
06041112201,Census Tract 1122.01,5.5196837,0.0000000,4.8759632,6.2000000,11.8000000,61.9000000,36.6000000,27.1000000,3.4000000,3.7000000,2.3000000,10.3248588,7.2145044,12.4780064,23.0000000,0.0000000,73.9962940,48.0543545,8.7053430,4.166666667,4.166666667
06041112202,Census Tract 1122.02,5.4274317,0.0000000,4.9767551,19.3000000,6.1000000,58.7000000,11.0000000,39.6000000,0.8000000,10.7000000,0.0000000,11.0982127,7.3708602,13.0982756,16.0000000,0.0000000,69.3460490,47.5476839,8.7053430,23.80952381,23.80952381
06075011300,Census Tract 113,2.7514544,0.0000000,3.5297329,26.9000000,0.6000000,59.3000000,22.5000000,21.4000000,2.2000000,72.8000000,0.5000000,10.1178325,6.5916737,13.7195502,115.0000000,26.0000000,53.2934132,24.0269461,27.0349700,12.87878788,16.03773585
06041113000,Census Tract 1130,6.2541641,0.0000000,5.2487895,64.6000000,3.8000000,8.3000000,1.1000000,96.3000000,0.2000000,0.2000000,0.0000000,11.3210383,7.3011478,13.4200948,133.0000000,0.0000000,48.3333333,16.6666667,8.7053430,16.875,16.875
06041114100,Census Tract 1141,5.9758107,0.0000000,4.2811267,64.8000000,2.3000000,6.2000000,1.5000000,92.5000000,0.6000000,1.6000000,0.2000000,11.5421347,7.6553906,13.4944785,150.0000000,0.0000000,54.1543027,33.9762611,8.7053430,28.90995261,28.90995261
06041114200,Census Tract 1142,6.0199108,0.0000000,4.7533708,53.3000000,3.2000000,13.8000000,0.9000000,90.1000000,0.7000000,4.7000000,0.5000000,11.2824048,7.2399326,13.4400896,89.0000000,0.0000000,37.5215146,17.5559380,8.7053430,11,11
06041115000,Census Tract 1150,5.9597269,0.0000000,4.7579942,68.8000000,5.2000000,11.5000000,0.0000000,91.2000000,1.1000000,3.9000000,0.0000000,11.7323501,7.4430784,13.6871088,56.0000000,0.0000000,47.9338843,31.1294766,8.7053430,35.63218391,35.63218391
06041116000,Census Tract 1160,5.9021934,0.0000000,4.3051221,67.1000000,4.6000000,6.1000000,7.0000000,90.3000000,0.2000000,1.7000000,3.6000000,11.4515180,7.4690839,13.6780859,50.0000000,0.0000000,52.0884521,29.4840295,8.7053430,26.47058824,26.47058824
06075011700,Census Tract 117,1.3992527,0.0000000,3.5944334,38.7000000,7.2000000,47.4000000,9.7000000,40.9000000,4.3000000,42.0000000,0.0000000,10.4606432,6.8416155,13.9332936,235.0000000,85.0000000,48.0122324,28.5423038,27.0349700,23.45276873,32.43243243
06041117000,Census Tract 1170,5.8457181,0.0000000,4.2526151,66.6000000,4.0000000,8.5000000,2.3000000,90.8000000,0.9000000,2.1000000,0.4000000,11.4632519,7.2936977,13.7844326,113.0000000,98.0000000,51.9696970,24.6969697,8.7053430,19.28571429,64.28571429
06075011800,Census Tract 118,2.3364507,0.0000000,3.5811424,18.8000000,5.3000000,79.1000000,30.1000000,12.0000000,0.1000000,83.3000000,0.5000000,9.9271064,6.3935908,13.7076636,40.0000000,28.0000000,53.1884058,25.5072464,27.0349700,13.04347826,33.33333333
06041118100,Census Tract 1181,5.8262534,0.0000000,4.0281029,81.7000000,4.2000000,11.4000000,3.2000000,89.6000000,3.4000000,2.6000000,1.4000000,12.1879392,7.7819732,14.6680748,99.0000000,7.0000000,23.6842105,3.9473684,8.7053430,4.807692308,5.154639175
06075011901,Census Tract 119.01,2.6840570,0.0000000,3.1909373,68.3000000,5.0000000,29.1000000,5.1000000,60.8000000,1.3000000,29.5000000,1.1000000,11.0017831,7.3440729,13.3504547,227.0000000,7.0000000,41.6521739,13.7391304,27.0349700,10.62992126,10.93117409
06075011902,Census Tract 119.02,2.4079244,0.0000000,3.3705853,58.6000000,2.5000000,39.9000000,17.6000000,54.9000000,1.8000000,33.0000000,0.0000000,11.1027292,7.2779386,13.0970456,119.0000000,42.0000000,41.3018433,16.6474654,27.0349700,25.625,34.74576271
06041119100,Census Tract 1191,5.7781830,0.0000000,3.8676552,78.1000000,3.0000000,10.9000000,2.2000000,96.0000000,0.2000000,1.4000000,0.2000000,11.9806954,7.3018223,14.4029638,64.0000000,8.0000000,36.4298725,17.8506375,8.7053430,15.78947368,17.64705882
06041119201,Census Tract 1192.01,5.6480844,0.0000000,4.4303347,53.5000000,2.1000000,23.4000000,0.0000000,79.3000000,2.9000000,7.7000000,0.3000000,11.1980229,7.4690839,13.2791962,53.0000000,0.0000000,52.5245442,25.5259467,8.7053430,15.87301587,15.87301587
06041119202,Census Tract 1192.02,5.6279008,0.0000000,4.5310910,75.1000000,2.4000000,16.8000000,1.9000000,90.5000000,2.2000000,4.0000000,0.0000000,12.0257491,8.1208860,14.0075349,64.0000000,0.0000000,30.1369863,22.6027397,8.7053430,11.11111111,11.11111111
06075012000,Census Tract 120,2.7776676,0.0000000,2.8516735,40.2000000,3.7000000,44.3000000,15.4000000,47.9000000,5.5000000,33.6000000,0.0000000,10.5695204,7.0596176,14.1196072,192.0000000,55.0000000,47.8833866,27.0766773,27.0349700,17.94871795,23.46368715
06041120000,Census Tract 1200,5.6966846,0.0000000,4.2110077,68.6000000,4.2000000,15.1000000,0.0000000,89.3000000,1.4000000,4.6000000,0.8000000,11.5306278,7.4770385,13.0621887,64.0000000,0.0000000,50.5179283,21.1155378,8.7053430,33.33333333,33.33333333
06075012100,Census Tract 121,2.3440102,0.0000000,3.1877579,53.9000000,4.5000000,35.3000000,6.1000000,57.9000000,3.0000000,28.1000000,0.7000000,10.8527487,7.2370590,13.8845701,139.0000000,0.0000000,52.2850123,22.1130221,27.0349700,34.43396226,34.43396226
06041121100,Census Tract 1211,5.6157802,0.0000000,4.5281728,60.8000000,2.6000000,15.4000000,2.5000000,83.6000000,1.2000000,4.0000000,0.0000000,11.7234619,7.4960973,13.7333239,216.0000000,0.0000000,46.4698331,27.8562259,8.7053430,8.474576271,8.474576271
06041121200,Census Tract 1212,5.4685878,0.0000000,4.8548588,60.9000000,4.6000000,15.1000000,5.7000000,84.2000000,1.4000000,7.0000000,0.4000000,11.3754893,7.6420444,12.8715917,241.0000000,15.0000000,46.4163823,27.5312856,8.7053430,7.307692308,7.755102041
06075012201,Census Tract 122.01,2.4520143,0.0000000,2.7698077,39.9000000,4.1000000,41.1000000,7.5000000,45.2000000,10.0000000,22.5000000,0.0000000,10.6377047,7.1631724,13.8279331,114.0000000,16.0000000,49.4151010,29.8830202,27.0349700,25,27.94117647
06075012202,Census Tract 122.02,2.6098048,0.0000000,2.5529083,42.3000000,8.0000000,38.7000000,8.2000000,48.0000000,10.9000000,22.4000000,1.7000000,10.3054800,6.9097533,13.6842110,97.0000000,43.0000000,51.1716276,35.9721343,27.0349700,12.61261261,20.58823529
06041122000,Census Tract 1220,5.4039344,0.0000000,4.9659667,2.5000000,0.0000000,8.6000000,9.7000000,17.8000000,33.6000000,3.2000000,3.7000000,10.4536233,7.7119965,13.5526564,85.0000000,23.0000000,54.3859206,23.6847603,8.7053430,0,0
06075012301,Census Tract 123.01,1.8838326,0.0000000,3.1169911,23.6000000,2.2000000,50.0000000,23.2000000,48.6000000,11.1000000,27.3000000,1.6000000,9.5402914,6.4785096,13.0251209,340.0000000,85.0000000,61.5801704,34.1595662,27.0349700,2.857142857,3.773584906
06075012302,Census Tract 123.02,2.2222932,0.0000000,3.0903162,56.2000000,4.8000000,41.3000000,8.5000000,49.1000000,5.1000000,35.1000000,0.0000000,10.4396592,7.1491316,14.5086577,454.0000000,251.0000000,48.9647454,27.0285395,27.0349700,5.809128631,12.12121212
06041123000,Census Tract 1230,5.1451657,0.0000000,5.1234730,80.9000000,1.9000000,14.2000000,3.8000000,91.3000000,0.0000000,5.2000000,0.0000000,12.0408737,7.7432697,13.4222205,147.0000000,0.0000000,48.3253589,29.6650718,8.7053430,0.675675676,0.675675676
06075012401,Census Tract 124.01,1.9551103,0.0000000,2.5886558,21.7000000,5.9000000,49.1000000,11.7000000,43.1000000,9.4000000,27.7000000,1.5000000,9.9199513,6.7592553,12.8370784,504.0000000,168.0000000,67.5824176,42.8571429,27.0349700,1.754385965,2.608695652
06075012402,Census Tract 124.02,1.8040423,0.0000000,2.0877533,49.8000000,3.1000000,35.2000000,13.7000000,49.2000000,7.1000000,28.8000000,1.8000000,10.5540664,6.9498565,14.3326363,185.0000000,72.0000000,57.3658537,33.2195122,27.0349700,13.14553991,19.85815603
06041124100,Census Tract 1241,5.4241090,0.0000000,5.0288540,69.1000000,4.7000000,14.5000000,6.4000000,85.4000000,0.0000000,5.4000000,0.0000000,11.6952470,7.3987863,14.2507286,212.0000000,69.0000000,44.3514644,19.1422594,8.7053430,4.504504505,6.535947712
06041124200,Census Tract 1242,5.0928770,0.0000000,5.1232758,71.1000000,2.8000000,23.9000000,3.3000000,89.9000000,0.9000000,2.9000000,0.5000000,11.7820514,7.8469810,13.3952003,378.0000000,0.0000000,33.8335607,14.5975443,8.7053430,3.816793893,3.816793893
06075012501,Census Tract 125.01,1.9833318,0.0000000,2.9911464,21.3000000,2.8000000,49.4000000,20.9000000,36.9000000,13.5000000,39.8000000,0.3000000,9.7351872,6.3189681,13.9644477,356.0000000,191.0000000,71.6689404,30.7867212,27.0349700,1.928374656,4.069767442
06075012502,Census Tract 125.02,2.1275525,0.0000000,2.9084086,10.7000000,6.2000000,51.6000000,7.9000000,30.4000000,11.3000000,45.4000000,1.4000000,9.3863923,6.0210233,14.2184391,68.0000000,32.0000000,47.4422816,18.0172024,27.0349700,9.333333333,16.27906977
06041125000,Census Tract 1250,5.4393481,0.0000000,4.9320415,73.6000000,4.0000000,17.0000000,9.0000000,75.7000000,1.0000000,16.1000000,1.9000000,11.3449209,7.2923372,14.2949693,95.0000000,0.0000000,46.9973890,32.7241079,8.7053430,8.653846154,8.653846154
06075012601,Census Tract 126.01,4.0066466,0.0000000,3.8669151,83.6000000,4.9000000,16.5000000,0.0000000,86.8000000,1.7000000,8.2000000,0.0000000,11.5315019,7.5027382,14.1122762,199.0000000,0.0000000,28.6158631,14.9300156,27.0349700,13.10043668,13.10043668
06075012602,Census Tract 126.02,4.0077194,0.0000000,3.9251306,82.9000000,3.8000000,15.8000000,0.0000000,82.9000000,0.5000000,13.0000000,0.0000000,11.7656278,7.6468314,13.5993426,121.0000000,0.0000000,27.9400749,13.8576779,27.0349700,22.43589744,22.43589744
06041126100,Census Tract 1261,5.6883177,0.0000000,4.2746528,82.4000000,1.6000000,11.0000000,1.9000000,90.8000000,0.0000000,2.0000000,0.0000000,12.0045683,7.7093083,14.2552483,161.0000000,0.0000000,33.8954469,11.1298482,8.7053430,17.01030928,17.01030928
06041126200,Census Tract 1262,5.5673551,0.0000000,4.6708926,65.7000000,1.1000000,16.5000000,4.1000000,88.5000000,1.0000000,5.5000000,1.5000000,11.4088752,7.4024515,14.0206531,88.0000000,51.0000000,50.0000000,26.6978923,8.7053430,24.13793103,43.07692308
06075012700,Census Tract 127,4.1665199,0.0000000,4.0347492,76.3000000,4.3000000,17.3000000,0.0000000,84.0000000,1.0000000,7.7000000,0.5000000,11.5870027,7.5948844,13.9558810,201.0000000,0.0000000,28.7003610,20.2166065,27.0349700,16.25,16.25
06041127000,Census Tract 1270,5.7499990,0.0000000,3.9231560,76.5000000,2.5000000,13.8000000,0.0000000,91.2000000,0.0000000,3.3000000,0.0000000,11.9274692,7.5049421,13.7520381,197.0000000,65.0000000,41.4364641,22.2836096,8.7053430,17.91666667,24.57142857
06075012800,Census Tract 128,3.9840357,0.0000000,3.8047111,78.7000000,3.6000000,21.5000000,0.0000000,85.6000000,1.2000000,7.5000000,0.0000000,11.7421147,7.6098622,13.8624896,242.0000000,78.0000000,26.1330194,15.6562684,27.0349700,15.38461538,21.15384615
06041128100,Census Tract 1281,5.4839675,0.0000000,4.8379764,69.4000000,5.6000000,15.4000000,2.9000000,85.6000000,2.1000000,6.4000000,0.0000000,11.8489262,7.7549103,13.7394931,223.0000000,0.0000000,49.9300699,18.1818182,8.7053430,24.40677966,24.40677966
06041128200,Census Tract 1282,5.6382869,0.0000000,4.4359100,77.9000000,4.2000000,9.3000000,1.0000000,86.5000000,3.8000000,6.4000000,0.0000000,11.7818986,7.5469741,14.1722055,172.0000000,0.0000000,42.7038627,19.5278970,8.7053430,22.1719457,22.1719457
06075012901,Census Tract 129.01,3.7509642,0.0000000,3.6791868,86.3000000,2.6000000,14.6000000,0.0000000,84.2000000,0.0000000,9.6000000,0.9000000,11.7284884,7.4933172,12.8479265,226.0000000,60.0000000,20.2739726,11.5981735,27.0349700,13.40996169,17.41293532
06075012902,Census Tract 129.02,3.8119705,0.0000000,3.6870288,80.7000000,2.1000000,18.2000000,9.2000000,77.8000000,2.4000000,14.6000000,0.0000000,11.5503176,7.4558767,13.9615139,126.0000000,55.0000000,27.3142112,15.1238592,27.0349700,25,37.16814159
06041129000,Census Tract 1290,5.3696441,0.0000000,5.0093174,27.3000000,10.3000000,27.7000000,34.2000000,34.2000000,29.2000000,11.2000000,0.5000000,10.5352114,7.1785455,14.2177037,66.0000000,14.0000000,68.4085511,43.3491686,8.7053430,10.81081081,13.33333333
06075013000,Census Tract 130,3.6750256,0.0000000,3.5241377,82.4000000,5.6000000,12.3000000,6.5000000,82.6000000,0.0000000,11.6000000,0.6000000,11.8904779,7.6304613,13.6146176,122.0000000,88.0000000,22.3919916,10.5374078,27.0349700,36.78756477,67.61904762
06041130201,Census Tract 1302.01,5.0953555,0.0000000,5.0483671,68.7000000,3.0000000,10.4000000,1.1000000,94.0000000,0.6000000,2.8000000,1.9000000,11.7888208,7.6685611,13.6396084,296.0000000,29.0000000,44.0894569,19.5953142,8.7053430,3.267973856,3.610108303
06041130202,Census Tract 1302.02,5.2088218,0.0000000,5.1691810,75.0000000,5.3000000,14.3000000,4.9000000,87.1000000,3.7000000,3.7000000,0.0000000,11.6371234,7.5559051,14.0350476,329.0000000,0.0000000,49.1100324,22.9773463,8.7053430,13.19261214,13.19261214
06075013101,Census Tract 131.01,3.3770224,0.0000000,3.2556410,87.7000000,3.0000000,20.1000000,3.8000000,76.1000000,3.0000000,13.8000000,0.0000000,11.7283836,7.6870802,14.0070396,135.0000000,0.0000000,35.2503718,12.5929598,27.0349700,18.6746988,18.6746988
06075013102,Census Tract 131.02,3.4215618,0.0000000,3.2261724,79.6000000,1.1000000,17.9000000,0.0000000,80.5000000,0.7000000,14.6000000,0.4000000,11.5359875,7.6386798,14.5086577,90.0000000,60.0000000,36.3909774,23.5338346,27.0349700,26.2295082,51.61290323
06041131100,Census Tract 1311,5.9309382,0.0000000,3.7304772,62.0000000,0.5000000,7.7000000,0.8000000,94.9000000,0.0000000,2.4000000,0.0000000,11.7081879,7.4877338,13.8144100,70.0000000,0.0000000,24.3243243,4.0540541,8.7053430,14.63414634,14.63414634
06075013200,Census Tract 132,3.8301139,0.0000000,3.6052118,87.1000000,3.0000000,15.4000000,2.8000000,75.2000000,0.5000000,19.9000000,0.0000000,11.8470306,7.7544815,13.5946145,224.0000000,65.0000000,27.1386431,8.6283186,27.0349700,15.15151515,20.10050251
06041132100,Census Tract 1321,6.1818837,0.0000000,5.1002976,66.2000000,4.2000000,13.2000000,9.1000000,91.8000000,0.3000000,1.9000000,0.0000000,11.3390244,7.5240214,14.6545880,968.0000000,78.0000000,65.6357388,39.8625430,8.7053430,4.253214639,4.608788853
06041132200,Census Tract 1322,6.7328144,0.0000000,6.2001224,47.7000000,1.9000000,11.9000000,11.4000000,83.4000000,1.2000000,0.8000000,1.0000000,10.8614000,7.0707241,13.8467185,490.0000000,27.0000000,59.3181818,30.9090909,8.7053430,6.488549618,6.841046278
06075013300,Census Tract 133,4.1514120,0.0000000,3.9445361,77.1000000,3.9000000,17.3000000,2.5000000,74.7000000,2.5000000,14.6000000,0.3000000,11.8067288,7.5943812,14.2390120,167.0000000,32.0000000,37.7510040,14.0562249,27.0349700,9.72972973,11.76470588
06041133000,Census Tract 1330,6.6897449,0.0000000,6.2433628,39.0000000,2.2000000,16.2000000,7.9000000,85.3000000,0.3000000,2.1000000,0.0000000,10.8071995,7.0942348,14.2827604,671.0000000,35.0000000,51.6717325,29.0273556,8.7053430,6.545961003,6.881405564
06075013400,Census Tract 134,3.8346005,0.0000000,3.5714874,76.2000000,2.7000000,15.6000000,0.0000000,77.3000000,1.2000000,16.1000000,0.6000000,11.7393357,7.6348207,13.3360221,134.0000000,15.0000000,39.8880336,18.3344997,27.0349700,26.37362637,28.74251497
06075013500,Census Tract 135,3.5625772,0.0000000,3.2870002,79.5000000,2.9000000,17.7000000,0.0000000,72.6000000,3.4000000,18.9000000,0.5000000,11.5998643,7.4193806,13.7787428,255.0000000,0.0000000,28.3091048,8.2631982,27.0349700,8.928571429,8.928571429
06075015100,Census Tract 151,3.0035885,0.0000000,2.7430596,74.0000000,2.4000000,36.6000000,3.2000000,62.4000000,0.1000000,32.0000000,0.0000000,11.3175795,7.5331588,13.8094925,342.0000000,61.0000000,42.2707424,26.6375546,27.0349700,5.524861878,6.644518272
06075015200,Census Tract 152,3.3884038,0.0000000,3.0307028,67.1000000,4.7000000,20.7000000,5.9000000,65.5000000,6.7000000,25.3000000,0.0000000,11.4215226,7.3664451,13.7840199,145.0000000,89.0000000,32.9100529,13.7566138,27.0349700,19.44444444,38.46153846
06075015300,Census Tract 153,3.7465672,0.0000000,3.4349621,69.8000000,1.9000000,16.9000000,4.5000000,69.6000000,7.6000000,16.6000000,0.9000000,11.5187385,7.6014023,13.2633420,92.0000000,5.0000000,40.7294833,21.1246201,27.0349700,28.68217054,29.83870968
06075015400,Census Tract 154,4.0922783,0.0000000,3.8611712,71.0000000,5.8000000,23.3000000,2.4000000,64.7000000,2.1000000,26.1000000,1.4000000,11.6304596,7.5564280,13.8735908,203.0000000,0.0000000,35.5468750,17.1875000,27.0349700,22.81368821,22.81368821
